X1	X2	X3	X4	X5	X6	Y1	Y2	Y3	Y4	Y5	Y6	treatByGender	gender	treatment
-.418835	-2.167385	-.816147	-.473255	-1.245901	-.89801	.434894	-.819425	.469034	-.536662	-1.947707	-.757958	2	0	1
.990737	.498107	.597519	.991284	.639771	1.856976	1.516006	.287636	1.932155	.459951	.327046	.133758	2	0	1
-.477147	-1.3593	.339186	-1.434393	-.587632	-1.421879	-.433869	-1.521668	.324502	-1.562703	-1.464574	-1.270229	2	0	1
.745201	.217442	.199909	.246454	-.631919	-.435081	1.344369	1.555018	1.340254	-.973681	-1.203255	.521444	2	0	1
-.468093	.469016	.4663	.929618	-.250792	.873818	.049506	-1.329929	-.008298	.545191	.234874	-1.221652	2	0	1
1.457301	2.311559	2.316467	2.447318	1.425539	2.270574	1.094588	1.111681	2.378223	.565923	-.193752	-.811154	2	0	1
.205245	-.32884	.493138	1.070012	1.250598	1.672254	.955204	.940856	2.681359	.678872	1.162682	.725974	2	0	1
1.024049	.456725	1.274576	.165362	-.010491	.280207	1.708498	2.859449	2.148738	2.512731	.806472	.327475	2	0	1
.452325	.689082	.818087	.458842	1.444931	.692557	.683937	.187277	.707016	.240319	.383902	.477345	3	1	0
-.69281	1.410347	-.127123	-.31376	1.250714	.657557	.274109	-.808159	-.883582	.362658	1.86064	1.359917	3	1	0
.271531	-.327661	-1.169331	-.061258	1.122923	-.10879	.666227	-.160438	-.243184	-1.054697	1.027107	-.884982	3	1	0
1.107779	1.493865	.855052	1.93238	1.196133	1.758962	1.156236	.834947	.661013	.678563	1.124854	.85461	3	1	0
1.997878	1.148044	.566343	1.616834	1.384904	.241802	.070904	-1.272444	-.243436	-2.022452	-.192256	-.800319	3	1	0
1.82732	.843852	1.386509	1.890499	1.364303	.364544	.961366	1.136367	1.236866	2.935415	1.613692	1.35777	3	1	0
.096956	-3.606974	-.80715	-2.405402	-1.39356	-1.460933	-.161288	-1.6501	-.943111	-.970699	-.440019	-.981434	3	1	0
-.516808	-.492062	-.684004	.89416	.795285	.832765	-.040981	-.055155	.606303	.938917	.415974	1.301313	3	1	0
1.402334	.742655	1.863345	-.009652	.695366	.598771	2.104854	.41839	2.821076	-.068264	.873839	2.174511	3	1	0
1.559811	2.138081	2.840678	2.244178	1.581756	.178392	.07207	.040164	1.600568	.926717	1.34371	.156705	3	1	0
-.139236	-1.705379	-.726658	-1.539286	-1.760455	-.944864	.768985	1.199511	.354473	-.439048	.458742	-.267396	3	1	0
1.4251	.388153	.83316	.400781	.751119	-.343688	.327259	-.883077	.570197	-.356272	.571851	-.80157	3	1	0
-.558046	.214195	1.597242	1.035743	.052277	.824065	1.047922	.605441	1.762881	1.352683	1.390652	2.625264	3	1	0
1.513498	2.32518	2.318129	2.712487	1.967123	2.741698	1.805421	.488974	1.55366	1.424863	1.190346	1.990651	3	1	0
2.138461	.483548	.616394	.221901	1.375099	.330767	-.307206	-.802798	.778318	-.294371	1.326153	-.007804	3	1	0
-.52419	-.142816	-.641946	-.114434	.317123	.132632	.253281	-.398281	-.327304	.179246	-.223212	-.637423	3	1	0
1.874506	.575819	.657927	.806784	1.099878	1.058827	2.647232	.833127	1.532147	.200829	.464341	-.100989	3	1	0
.369407	.254522	1.131376	1.19866	1.609728	2.208665	1.067042	.955545	1.479946	.782717	1.171599	.314391	3	1	0
.4243	-1.231082	.055337	-.611434	-.683006	-.016335	.025499	.058042	.082918	.674384	.408803	1.346412	3	1	0
1.850689	2.189349	2.439243	1.305153	1.608507	.469051	1.786315	1.1121	2.634632	2.612742	1.497833	.235011	3	1	0
-.941444	-1.417335	.102987	-1.041771	.100243	-1.457194	.029126	-.718875	-.617598	-.198228	-.21908	-.980439	3	1	0
2.078561	.74256	1.169977	1.14073	2.880863	1.37956	1.72289	.292485	-.010125	.639615	1.558971	1.115045	3	1	0
-.374448	-1.321922	-.327742	.361367	1.738637	.996195	-.775234	-.556339	-.070684	-1.783209	.882632	.526455	3	1	0
.045394	-.500202	-.088116	1.347822	2.203564	2.094258	-.073862	.626262	.083366	1.775963	1.505662	.597437	3	1	0
-.298588	-1.004138	-.746648	-.273731	1.385086	-.084316	1.450587	-.332015	.610068	2.009466	1.876551	1.044358	3	1	0
.33929	-.713378	-.669314	-1.175972	-.740934	-.846234	1.236241	.851744	.970864	-.177718	-.081651	-.108684	3	1	0
1.795294	1.890046	2.849185	.546729	1.240127	-.138376	2.435514	1.106862	3.070841	.345938	.293657	-1.264513	3	1	0
-.147749	-.768442	-.35643	.094945	1.683862	-.311132	-.259809	-1.068553	-.459657	-.434934	2.410692	-.351423	3	1	0
-.454829	-.414757	-.730928	-.007373	1.009765	1.958607	1.353648	.167047	2.065556	.797965	2.142187	1.821708	3	1	0
1.533281	-.390723	.171011	-.389496	-.029487	.905269	1.230857	1.183355	1.041545	-.999354	-.340227	.780318	3	1	0
.548733	-.682529	.507742	-1.952514	-.353803	-.594523	.793624	-.208887	1.689202	-1.324465	-.185363	-1.52947	3	1	0
-.62037	.574494	.157463	1.31154	1.233149	2.974504	.872293	.211853	.239432	.578696	1.247117	.569386	3	1	0
2.084367	1.093915	1.017797	.388235	.631869	-.146083	1.997091	1.397703	1.512816	1.571301	2.026263	.757587	3	1	0
1.536326	1.819808	.42957	.686471	1.420522	1.764164	.786095	1.20569	.453511	.125153	1.010252	.633468	3	1	0
-.098219	-2.653785	-.679139	-.955417	-.173165	-.202088	1.462626	.435968	.787579	.590436	1.633665	-.196994	3	1	0
-1.208391	-.125389	-1.30026	.436847	2.099409	.971937	-1.345479	-.45662	-.362021	.892313	1.392555	.991943	3	1	0
.365378	.058718	-.116202	-.476609	2.123536	1.495926	.504426	.84686	.710609	.481093	.350005	.058411	3	1	0
-.424895	-1.118022	-.082051	.008631	.771194	-.479059	-1.832503	-.72394	-.957649	1.551678	.722399	1.081605	3	1	0
-.742025	-1.012311	-.567666	-.281915	.8479	1.18465	-1.227317	-1.377207	-.441623	-2.011109	-1.017193	-.897682	3	1	0
1.761872	-.359241	-.008077	1.18466	1.356147	.536379	1.10193	-.685889	1.004618	-.746455	.317062	-1.456208	3	1	0
.633077	.50043	.838163	.414129	1.406263	-.419139	1.072264	.977392	1.579744	1.423916	.720942	-.621896	3	1	0
.511178	-.278562	.422096	1.749451	1.656342	.689934	-.816975	-.501988	-1.16647	.222173	.64721	.501353	3	1	0
-.002736	-.23854	.699456	.5016	.86029	.84251	-.384717	-.177634	-.101939	.417853	.405732	.802615	3	1	0
.414425	-1.394799	.468516	1.500192	.420578	-.514247	2.273527	.627953	.6319	1.543036	.733423	.810295	3	1	0
-.184312	-1.703714	-.357723	-.809748	1.571412	.516689	1.256182	1.335545	1.679924	.783216	1.749533	1.267874	3	1	0
.80633	-.084374	.54781	-.233196	.730895	-.105378	1.591857	.523416	.427333	-.264168	.737179	1.762836	3	1	0
-.990617	.302655	.231731	.370605	-.035385	.620539	-.050002	.657158	.87131	.339414	.301616	.240981	3	1	0
.842508	.469119	1.397745	.704898	.93305	.212508	-1.005892	-.458694	-.749088	-.771947	.417974	.093463	3	1	0
1.328747	2.01781	1.679958	1.400352	1.258582	-.071299	.72957	1.028191	.42056	1.593548	.925092	1.387866	3	1	0
-.301291	1.224461	-.599382	-.121014	.577858	.098716	-1.031411	-1.553869	-2.444297	-.989232	-.70995	-.910654	3	1	0
.356157	1.745172	1.656268	.069588	1.476308	.308075	.262127	1.374163	1.103059	.688271	1.088642	.894545	3	1	0
.190787	-.614096	.7478	-.031916	.475495	.25027	.529646	.043861	.62435	.396593	-.408997	.011921	3	1	0
-.464581	-1.042545	1.674267	.910343	.016754	-.270159	-.581331	-.684389	.43402	.134658	-.19306	-.319131	3	1	0
.515063	1.055167	.053667	.418504	1.814571	1.472679	.574868	.407811	.481522	1.476354	1.294699	2.765743	3	1	0
.556492	-.855418	-.291134	1.325156	.861714	1.083102	-.08881	-.505504	.512555	2.172857	-.215362	.693406	3	1	0
.225374	-.499052	-.11206	-.457579	.994465	.158551	.152093	.247214	-.447113	-.233867	.901074	.533354	3	1	0
.501618	-.829337	-.595845	-.96508	.140576	-.197323	-.487401	-.062286	.509389	-1.031163	-.161741	.490098	3	1	0
.886455	-.361833	-.482078	-.751753	.331574	-.762433	.339928	-1.299088	-.187979	-1.741783	.559334	-.299954	3	1	0
-1.034328	-1.675454	-.250118	-2.090732	-2.094068	-1.317558	.417925	-.296064	.528895	-.670116	-.410788	-.880611	3	1	0
.240743	-.128864	-.02674	.304821	.120019	.272585	-.385007	-1.747087	-.541902	-1.768263	-1.468664	-.821614	3	1	0
-.189504	-1.018721	.984905	.243555	.803915	-.216161	-1.104537	-1.246248	-.633344	.172164	1.712876	-.580155	3	1	0
.022875	.163898	-.152656	.975051	1.028003	.699241	.221913	1.011259	1.667776	2.190904	1.032999	.730172	3	1	0
.367198	-.372476	.582743	-.076585	.086253	.275971	1.098075	.156961	.115185	1.098908	.385606	1.371276	3	1	0
-.231845	.292046	1.174588	1.012404	1.557	1.010822	.810997	1.28753	1.076927	.46932	1.02624	.207629	3	1	0
-.190411	.118948	.775071	2.199838	1.5827	2.21837	.558131	-.215455	-.120066	-1.006741	.87244	.608446	3	1	0
-1.297896	-1.325107	-.047355	-.301429	1.319022	.898739	.449197	-.916763	1.249847	.112421	1.532363	2.168294	3	1	0
1.67025	.415647	1.466217	.090413	.127847	.999005	2.447491	-.194963	2.393879	.998324	.694638	1.240451	3	1	0
1.361424	1.142912	1.953718	3.094142	2.059118	1.835688	1.54392	1.060741	1.050521	1.05184	1.161075	.54497	3	1	0
-.997073	.486079	-.155542	.349325	-.378613	-.349794	-.25756	-.503426	-.712389	-.018874	.47593	1.482301	3	1	0
1.309733	.693102	2.379457	1.110081	.328795	.318998	1.810219	.806645	2.117901	.097602	.110334	1.387462	3	1	0
.649351	-.505481	.371159	-.18958	.267936	-.614852	1.94377	1.204553	3.098187	.381481	.553704	.318913	3	1	0
1.038343	.694432	1.126167	.409827	.591865	.442398	.51278	-2.111614	-.394951	-1.174663	-.810285	-.622182	3	1	0
.53815	.705601	.073346	1.601043	.740967	.41552	-.650374	-.770436	.244635	-.743339	-1.050482	-.02545	3	1	0
.689657	-.545517	-.642364	.958462	1.327574	.264934	1.203942	1.048562	1.069373	1.398122	2.30128	.897266	3	1	0
-1.032393	-.365185	-.681165	-.113662	1.423224	.683607	-1.060518	-.256031	-.870189	.021736	2.419263	2.305409	3	1	0
.516215	.179306	.929075	1.87074	1.838768	1.178741	-1.205065	-1.357107	.242853	-.670593	-1.233851	1.694738	4	1	1
.445563	-.765697	.13018	-.734869	.761952	-.051937	-.273982	-1.115892	.900633	-1.982675	-.148745	-1.135198	4	1	1
.698665	-.812479	.354479	1.141503	1.506011	1.423902	-.508689	-2.186039	-2.13921	-2.282775	-.079958	-.91787	4	1	1
.297976	-.363686	-.642013	.498095	1.682496	.308308	.120611	-1.775152	-.824648	-.058746	1.081688	1.218508	4	1	1
1.655809	1.645896	2.631886	2.865169	1.312659	1.773165	-.459169	-1.598657	-.061031	-.322676	1.686163	.967222	4	1	1
2.543821	2.280778	3.081622	-1.003852	.780679	1.018785	-.951701	-1.696363	-1.376547	-3.243751	-2.148063	.203556	4	1	1
.978937	-1.311125	-.460641	-1.987682	-.798817	-1.523544	-.086456	-1.22612	-1.46202	-1.590671	-.748104	-.897375	4	1	1
-.275838	.243457	.087094	.789678	2.202119	1.089871	.081165	-.220618	.269741	.563247	.56627	.700257	4	1	1
-1.011036	-1.525263	-.761573	.201766	.799836	.019282	-1.272444	-1.881416	-1.192278	-.671999	.963153	-.130635	4	1	1
1.330037	.2354	.109163	-.031588	.541163	-.503865	.662565	-1.0953	.032738	-.38335	2.323515	1.293065	4	1	1
1.703242	1.680862	1.466585	1.267304	1.790562	.041741	-.738238	.498104	-.040023	2.066895	2.085389	-.625296	4	1	1
1.243145	1.096154	1.441294	1.005686	1.823438	1.174327	-.234398	-2.485569	-2.081099	-.678823	-.051154	-.633878	4	1	1
.265061	-1.376469	-.378119	-.908206	-1.476119	-1.426002	.511128	-.498119	-.93857	-.464877	-.776931	-1.057548	4	1	1
2.736315	2.488556	3.030625	3.018455	2.146158	2.309185	.506928	-.412011	1.332712	.947781	2.032684	-.477907	4	1	1
.823417	-.882728	.11417	-1.190169	-.017097	-1.216313	-1.909025	-2.350154	-1.128252	-2.686412	-.432695	-2.143001	4	1	1
-.03583	-.575278	-.549888	.725132	2.071316	1.576959	-1.21823	-1.182579	-.816298	-.686373	1.154458	-.217709	4	1	1
.28329	-.382421	.006834	.58998	1.530157	-.294983	-1.322439	-2.088592	-.87221	-.596461	-1.648873	-.644008	4	1	1
-.041601	-.460954	.006636	.099283	-.118744	1.041532	1.215046	.281077	.052553	-.8322	.250791	-.213055	4	1	1
.447874	.484846	.825326	1.129194	-.353735	-.664008	.80092	.349023	.889142	1.660766	.466333	.184256	4	1	1
.546992	-.186916	-.687812	.366364	1.024026	-.092849	.693623	-.850423	-1.345236	.084192	1.258554	1.014943	4	1	1
1.160481	.177631	1.58661	.935564	2.140048	1.602119	-.069807	-.728043	-.096621	-.138679	.921035	.037413	4	1	1
1.368106	1.012985	.936493	1.578709	2.723554	1.472531	-.377791	-.388376	-.349521	-.304516	1.018506	-.075489	4	1	1
.464944	-.075889	1.023793	.6938	2.924027	1.981975	.073975	-.027491	.612607	-.427487	.678301	-.476888	4	1	1
.58026	1.401708	.643052	1.049412	1.937978	2.023113	.475647	.267232	.465296	1.317808	1.453244	-.19146	4	1	1
.093108	-1.723255	-.140508	-.073664	.979142	1.063769	-1.318441	-2.348282	-2.368683	-.312984	-1.030034	-1.206484	4	1	1
-1.254861	-2.330763	-1.524511	-.959066	.178852	.797644	.366258	-2.848064	-.528052	-2.0029	-1.466705	.207581	4	1	1
-.696397	-.187596	.627062	1.35869	.631727	1.724377	-1.295365	-2.089342	-2.231016	-1.278562	-1.793679	-.674747	4	1	1
.886308	.820955	.674843	1.016096	1.323966	.160417	-1.215724	-1.675798	-.996618	-1.021234	-.717966	-1.638372	4	1	1
.342218	2.436936	.648205	1.241249	2.365725	.777271	.678579	.532344	.96428	1.062997	1.277789	1.332138	4	1	1
2.262669	1.078177	.713011	.36392	2.10192	2.516382	.694556	1.083919	.993079	.399995	1.68095	1.395274	4	1	1
2.467634	2.082537	1.801695	.698695	1.813982	-.408921	.95248	.291214	.38845	-.669638	.660157	-.878902	4	1	1
-1.571732	-1.672039	-.887976	-.52051	1.703756	.622542	-.862571	-2.319145	-.70257	-1.283913	-1.188279	-.715424	4	1	1
-.501955	.37421	-.426749	-.537779	.242938	-.223439	-.395846	-1.487502	-.966778	-1.904965	-.396098	-2.564442	4	1	1
-.517673	-.392661	-.748138	.925139	.651463	1.298839	.474227	.555375	.482743	.889759	1.189472	1.669761	4	1	1
1.979248	1.299187	2.199503	1.86176	.61453	1.094006	1.301444	.731407	.726573	1.071731	-1.176825	.938081	4	1	1
2.295288	1.063377	1.641524	1.075755	1.644787	-.104656	1.053393	.792101	.375876	-1.130847	-.400076	.31769	4	1	1
.230912	-.166095	.749563	1.312138	1.794669	1.879447	.201467	-1.082934	-.637391	-.48451	-1.182906	.123232	4	1	1
.41019	-1.175359	.399159	-1.08003	-.487664	-.230581	-.399785	-.410516	.161405	-.522849	-.169895	.00183	4	1	1
2.208999	.576599	2.484163	1.707653	.909505	.483665	.016245	-1.673777	.149144	-.305591	.411998	.367581	4	1	1
1.058356	1.77284	1.420319	2.303415	2.344791	1.145175	.515863	-.541562	-.063398	1.566454	1.778971	-.240099	4	1	1
-1.211571	-1.758072	-1.507739	-.394845	1.467616	.286277	.466546	1.322867	.444031	-.547564	1.42173	1.686373	4	1	1
-.53822	-1.259719	-.379456	-1.57531	1.290608	-.817839	-.450346	-.436838	-.398093	-1.499554	-1.506382	-.610049	4	1	1
-1.417036	-.26723	.373291	-.194531	-.615059	-.118737	-.584898	-1.644357	-.655064	-1.725493	-2.156533	-1.320714	4	1	1
.393752	-.345139	1.159439	-.145588	.764405	-.621501	-1.166117	-3.360371	-1.348508	-1.307398	-1.420932	-2.615151	4	1	1
-.272078	-2.005255	-1.016858	-1.647734	-.705644	-.936717	2.493699	.010237	.349168	.004857	.737375	-1.234229	4	1	1
-.847798	-.973717	-1.541127	.452171	1.097183	.088722	-1.168864	-1.419292	-2.16456	1.087463	1.104081	-.211285	4	1	1
1.741649	.463413	1.749353	-.309263	.387841	.539395	-1.016118	-.861028	.384324	-1.143748	.710858	.325046	4	1	1
.669158	-.185118	.018013	1.211038	1.176825	.278436	.993022	.990363	.373224	1.854343	1.897317	-.993018	4	1	1
.386104	1.406428	1.421947	1.666513	2.014173	1.607056	-.188981	.753066	1.296727	1.066439	2.259199	.716877	4	1	1
.927585	-.55231	.865408	.24838	1.905685	1.08308	.120336	-.614456	-.736085	.832211	1.14375	.193042	4	1	1
.714717	.063932	.367566	1.007939	2.20236	.62208	1.005748	1.633661	.981244	.005588	1.743016	-1.235315	4	1	1
-.721696	-1.773668	-1.248566	-.130262	1.040008	-.477805	-1.748369	-2.115586	-2.346008	-2.697193	-1.2742	-.545044	4	1	1
1.41284	-.113175	-.082315	2.05157	1.529461	.534159	2.49673	.312225	1.68101	2.092831	.313641	.095611	4	1	1
.53311	-.832942	-.161118	-.510432	.463607	1.080364	1.059243	-.24409	1.229773	-.413607	-1.175936	.320579	4	1	1
.253236	-.534026	-.80752	-.291698	.278984	.659621	-.30637	-1.143343	-1.397621	-2.323834	.539401	.221041	4	1	1
.588611	.050534	1.557172	.473617	.338225	-.278716	-1.619781	-1.433161	-.164612	.961005	.108606	-1.400604	4	1	1
-.252199	-.946537	-.873074	-.455218	.562295	.830512	-1.004556	-.804864	-.855829	-.089317	.036809	-.455845	4	1	1
.1119	.731319	.350235	.44568	.804686	1.092121	-.027872	.288993	.505489	.867001	.137235	2.738998	4	1	1
-.40178	-.952105	-.192395	.559957	.317122	1.259244	.999162	-.632199	.523307	1.019103	1.529229	1.886801	4	1	1
.899415	.18202	-.209426	1.432696	1.712495	.564081	1.920025	1.775472	.923521	2.414435	1.695609	-1.121043	4	1	1
-.161905	-1.001843	.06519	.594744	1.135682	-.19548	-1.130128	-1.944014	-.72691	-1.529568	-.367874	-.933946	4	1	1
1.496271	.103997	1.852389	1.507906	1.950059	.917415	-.379158	-1.74603	-.340644	-1.242448	1.059448	-1.296071	4	1	1
.041852	-.934288	.150077	.862512	1.30812	1.052207	-.101137	-1.109317	.048384	.399702	-.781847	1.216551	4	1	1
-.132663	.96335	1.408507	1.086936	1.756064	1.033279	-.608096	-.725931	-.039277	.83201	2.586784	1.176618	4	1	1
-.490042	-.534756	-.428343	.863884	.836138	1.212112	-.933312	-1.916627	-1.04058	.565687	.209302	1.344183	4	1	1
-.543587	-.589766	-1.367041	-1.627959	-.299928	-.8409	-2.289121	-1.639851	-1.597857	-1.007938	-.603377	-1.058074	4	1	1
1.519692	1.093001	2.062457	.69742	1.329193	.558718	1.761919	.347319	.988279	.060752	1.199416	.676822	4	1	1
.702038	-.366293	.885255	.167783	.309318	-.675209	.310797	-.119436	1.239046	-.399134	-.415217	-.00795	4	1	1
2.234274	2.750414	1.434792	3.023553	2.383633	1.860377	1.420167	-.454484	-.033572	.532339	.348692	-.61778	4	1	1
.889679	.611172	1.180553	.701569	.768798	1.268517	-.412526	-.923657	-.259515	-1.668108	-1.994752	.532707	4	1	1
-.78602	-.386161	-.705176	1.217171	.99119	-.55207	-.409057	-.693377	-.094369	.621014	.139992	-.402785	4	1	1
1.2916	.617777	1.162353	1.327628	1.19734	-.835737	.288135	-.772231	-.4195	-.049452	.982618	-1.608625	4	1	1
.560079	.659702	1.129363	.971258	1.085607	2.074138	-.47718	-1.15813	-.177936	.17739	.992364	-.081337	4	1	1
.451684	.171409	1.141346	2.009627	2.499033	.65779	.201514	-1.774905	-.950335	.062628	.906282	-.151839	4	1	1
1.143033	1.40381	1.067917	1.819888	2.007224	2.682682	.355059	-1.04883	.202374	-1.574882	-.6659	-1.020021	4	1	1
